Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,type_of_failure,Air temperature [c],Process temperature [c]
0.0,0.1455180442374855,0.5796703296703296,0.5059288537549407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.8271604938271562
0.0,0.32013969732246805,0.3118131868131868,0.5138339920948616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8271604938271562
0.5,0.26949941792782306,0.3392857142857143,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8271604938271562
0.0,0.20081490104772992,0.4986263736263737,0.533596837944664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8271604938271562
0.0,0.08614668218859145,0.7623626373626373,0.541501976284585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8271604938271562
0.5,0.17811408614668223,0.4807692307692308,0.5494071146245059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8271604938271562
0.0,0.26251455180442385,0.37225274725274726,0.5612648221343873,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8395061728395046
0.0,0.31082654249126895,0.37637362637362637,0.5691699604743082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8271604938271562
0.5,0.2165308498253784,0.4615384615384615,0.5770750988142292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8271604938271562
0.5,0.22002328288707806,0.41071428571428575,0.5889328063241106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8271604938271562
0.0,0.10477299185098954,0.6483516483516483,0.6007905138339921,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8271604938271562
1.0,0.20488940628637953,0.43681318681318687,0.608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8395061728395046
0.5,0.20896391152502913,0.5233516483516483,0.6284584980237153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.851851851851853
0.5,0.13853317811408616,0.5947802197802198,0.6403162055335968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.851851851851853
0.0,0.1711292200232829,0.5824175824175825,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8395061728395046
0.5,0.30034924330616997,0.3502747252747253,0.6600790513833992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.851851851851853
1.0,0.2834691501746217,0.3324175824175824,0.6719367588932806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8395061728395046
1.0,0.33760186263096637,0.2925824175824176,0.691699604743083,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8395061728395046
0.0,0.11874272409778819,0.5755494505494505,0.7114624505928854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8395061728395046
0.0,0.18218859138533183,0.40521978021978017,0.7193675889328063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8395061728395046
0.0,0.20023282887077998,0.48626373626373637,0.7272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8271604938271562
0.0,0.270081490104773,0.45054945054945056,0.7351778656126482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8395061728395046
0.0,0.20779976717112925,0.5508241758241758,0.7430830039525691,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8271604938271562
0.5,0.3422584400465659,0.31043956043956045,0.7509881422924901,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8148148148148149
0.0,0.43888242142025613,0.26510989010989017,0.7628458498023715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8148148148148149
0.5,0.1629802095459838,0.5563186813186812,0.7707509881422925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8395061728395046
1.0,0.16239813736903386,0.5879120879120879,0.7826086956521738,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8395061728395046
0.5,0.24970896391152508,0.4065934065934066,0.8023715415019762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8271604938271562
0.5,0.27590221187427244,0.3914835164835165,0.8142292490118577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8271604938271562
1.0,0.20779976717112925,0.46978021978021983,0.826086956521739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8395061728395046
1.0,0.16996507566938301,0.6854395604395604,0.8458498023715414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.8271604938271562
0.0,0.5820721769499418,0.19093406593406592,0.8656126482213438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.8148148148148149
0.0,0.1280558789289873,0.5233516483516483,0.8735177865612648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.8271604938271562
0.5,0.2689173457508731,0.39285714285714285,0.8814229249011857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.8148148148148149
0.0,0.260768335273574,0.3502747252747253,0.8932806324110671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.8148148148148149
0.0,0.619324796274738,0.1785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.8271604938271562
1.0,0.1816065192083819,0.6442307692307693,0.007905138339920948,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.8271604938271562
0.0,0.1135040745052387,0.6771978021978021,0.02766798418972332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.8271604938271562
1.0,0.15599534342258448,0.5741758241758241,0.035573122529644265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.8271604938271562
0.5,0.2555296856810245,0.41071428571428575,0.05533596837944664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.8395061728395046
0.5,0.16938300349243307,0.6098901098901098,0.06719367588932806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.8395061728395046
0.0,0.18218859138533183,0.548076923076923,0.07905138339920947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8913043478260869,0.8271604938271562
0.5,0.2549476135040746,0.38324175824175827,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8913043478260869,0.8271604938271562
0.0,0.29860302677532014,0.35714285714285715,0.09881422924901186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8913043478260869,0.8148148148148149
0.0,0.19965075669383003,0.4574175824175824,0.1067193675889328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8913043478260869,0.8024691358024665
0.5,0.2473806752037253,0.4313186813186814,0.11462450592885375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8913043478260869,0.8148148148148149
0.5,0.21187427240977885,0.5206043956043956,0.12648221343873517,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8913043478260869,0.8148148148148149
1.0,0.1268917345750874,0.6208791208791208,0.13833992094861658,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8913043478260869,0.8148148148148149
1.0,0.3498253783469151,0.33104395604395603,0.15810276679841895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8804347826086931,0.8148148148148149
0.5,0.22875436554132722,0.47252747252747257,0.17786561264822134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8804347826086931,0.8024691358024665
0.0,0.16821885913853318,0.5068681318681318,0.18972332015810275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8695652173913055,0.8024691358024665
0.0,0.19674039580908043,0.4972527472527473,0.1976284584980237,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8695652173913055,0.8024691358024665
0.0,0.09837019790454016,0.9010989010989011,0.20553359683794464,1.0,0.0,0.0,1.0,0.0,0.0,0.4,0.8804347826086931,0.8024691358024665
0.0,0.06926658905704308,0.7005494505494505,0.2134387351778656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8804347826086931,0.8148148148148149
0.5,0.26018626309662407,0.43818681318681324,0.22134387351778656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8804347826086931,0.8024691358024665
0.5,0.4679860302677533,0.27060439560439564,0.23320158102766797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8804347826086931,0.8024691358024665
1.0,0.20605355064027941,0.5260989010989011,0.24505928853754938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8804347826086931,0.8148148148148149
0.0,0.2980209545983702,0.36813186813186816,0.26482213438735175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8804347826086931,0.8148148148148149
0.0,0.19441210710128065,0.44230769230769235,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8804347826086931,0.8148148148148149
0.5,0.21827706635622823,0.40521978021978017,0.28063241106719367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8913043478260869,0.8148148148148149
0.0,0.24214202561117582,0.4313186813186814,0.2924901185770751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8913043478260869,0.8148148148148149
0.0,0.10011641443538999,0.559065934065934,0.30039525691699603,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8913043478260869,0.8271604938271562
0.0,0.28812572759022126,0.41346153846153844,0.308300395256917,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8804347826086931,0.8148148148148149
0.5,0.30558789289871946,0.3598901098901099,0.3162055335968379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8695652173913055,0.7901234567901252
0.0,0.1455180442374855,0.5618131868131868,0.32806324110671936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8695652173913055,0.7901234567901252
1.0,0.22467986030267761,0.4532967032967033,0.3359683794466403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8804347826086931,0.8024691358024665
0.0,0.23981373690337604,0.43956043956043955,0.3557312252964427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8804347826086931,0.8024691358024665
0.0,0.18102444703143195,0.5357142857142856,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8804347826086931,0.8148148148148149
0.0,0.06752037252619325,0.9175824175824174,0.37154150197628455,1.0,0.0,0.0,1.0,0.0,0.0,0.4,0.8913043478260869,0.8271604938271562
0.0,0.2165308498253784,0.4793956043956044,0.3794466403162055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8804347826086931,0.8148148148148149
0.5,0.2549476135040746,0.3612637362637363,0.38735177865612647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8913043478260869,0.8271604938271562
0.0,0.06868451688009314,0.8049450549450549,0.3992094861660079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.8395061728395046
0.0,0.19441210710128065,0.49038461538461536,0.40711462450592883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.851851851851853
0.5,0.3090803259604191,0.38049450549450553,0.4150197628458498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.8641975308641952
0.0,0.2526193247962748,0.41758241758241765,0.4268774703557312,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8913043478260869,0.851851851851853
1.0,0.15599534342258448,0.5247252747252746,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.851851851851853
0.5,0.3474970896391153,0.32554945054945056,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.8641975308641952
0.0,0.1455180442374855,0.5535714285714285,0.46640316205533594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.8641975308641952
0.5,0.2916181606519209,0.38324175824175827,0.4743083003952569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8641975308641952
0.0,0.13213038416763678,0.6881868131868131,0.4861660079051383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8641975308641952
0.5,0.19324796274738076,0.5206043956043956,0.49407114624505927,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8641975308641952
0.5,0.22526193247962756,0.4065934065934066,0.5059288537549407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8641975308641952
0.5,0.4371362048894064,0.22527472527472525,0.5177865612648221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8641975308641952
0.0,0.24912689173457514,0.45054945054945056,0.5296442687747035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8641975308641952
0.5,0.11990686845168808,0.6840659340659341,0.5375494071146245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8641975308641952
0.0,0.29220023282887087,0.30631868131868134,0.5494071146245059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8395061728395046
0.0,0.31082654249126895,0.34752747252747257,0.5573122529644269,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.851851851851853
0.5,0.11525029103608853,0.5673076923076923,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8395061728395046
0.5,0.6845168800931315,0.1565934065934066,0.5770750988142292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8395061728395046
0.5,0.349243306169965,0.2760989010989011,0.5889328063241106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.851851851851853
0.0,0.20663562281722936,0.5934065934065934,0.6007905138339921,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8395061728395046
0.0,0.330034924330617,0.30357142857142855,0.608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.851851851851853
0.0,0.09953434225844005,0.8035714285714285,0.616600790513834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.8641975308641952
0.0,0.3678696158323632,0.2815934065934066,0.6245059288537549,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.8641975308641952
0.5,0.16763678696158324,0.6510989010989011,0.6324110671936758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9456521739130435,0.8641975308641952
0.0,0.36146682188591395,0.28296703296703296,0.6442687747035573,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.8641975308641952
0.0,0.2526193247962748,0.41346153846153844,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.8641975308641952
0.5,0.11408614668218864,0.6249999999999999,0.6600790513833992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8641975308641952
0.0,0.3637951105937137,0.3337912087912088,0.6719367588932806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.851851851851853
0.0,0.15017462165308504,0.6813186813186812,0.6798418972332015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.851851851851853
0.5,0.1845168800931316,0.5425824175824175,0.6877470355731224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.8641975308641952
0.0,0.20954598370197908,0.4752747252747253,0.6996047430830039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.8641975308641952
0.0,0.23108265424912688,0.44230769230769235,0.7075098814229248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.851851851851853
0.0,0.3899883585564611,0.3296703296703297,0.7154150197628458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8641975308641952
1.0,0.3742724097788127,0.2898351648351648,0.7233201581027667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.851851851851853
0.0,0.17054714784633296,0.47252747252747257,0.7430830039525691,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8641975308641952
0.0,0.1431897555296857,0.5206043956043956,0.7509881422924901,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8641975308641952
0.0,0.15017462165308504,0.5728021978021978,0.758893280632411,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8641975308641952
0.0,0.11117578579743892,0.7280219780219779,0.7667984189723319,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.9130434782608683,0.8641975308641952
0.0,0.2165308498253784,0.5631868131868131,0.7747035573122529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8641975308641952
0.0,0.15192083818393487,0.603021978021978,0.7826086956521738,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.8641975308641952
0.5,0.25844004656577424,0.4464285714285714,0.7905138339920948,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8641975308641952
0.5,0.3009313154831199,0.38461538461538464,0.8023715415019762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8765432098765435
0.5,0.2270081490104774,0.4656593406593407,0.8142292490118577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8765432098765435
0.0,0.3742724097788127,0.2815934065934066,0.826086956521739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.9012345679012332
0.0,0.4080325960419092,0.30219780219780223,0.83399209486166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.9135802469135816
0.0,0.05122235157159494,0.7541208791208791,0.8418972332015809,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.9239130434782621,0.9135802469135816
0.5,0.36146682188591395,0.27060439560439564,0.849802371541502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.9012345679012332
0.0,0.19441210710128065,0.5041208791208791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8888888888888848
0.5,0.07857974388824218,0.695054945054945,0.007905138339920948,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.9012345679012332
0.0,0.7735739231664728,0.12637362637362637,0.01976284584980237,1.0,0.0,0.0,1.0,0.0,0.0,0.4,0.9239130434782621,0.9135802469135816
0.0,0.19266589057043082,0.4615384615384615,0.02766798418972332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.9259259259259229
0.0,0.130966239813737,0.5865384615384615,0.035573122529644265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.9259259259259229
0.5,0.17869615832363217,0.510989010989011,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.9012345679012332
0.0,0.23573923166472643,0.42307692307692313,0.05533596837944664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8888888888888848
0.0,0.37892898719441226,0.2733516483516484,0.06324110671936758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8888888888888848
0.5,0.27590221187427244,0.3516483516483516,0.07114624505928853,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8913043478260869,0.851851851851853
0.0,0.2165308498253784,0.49450549450549447,0.08300395256916995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.851851851851853
0.5,0.1350407450523865,0.5412087912087912,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.8765432098765435
0.5,0.8678696158323632,0.1043956043956044,0.10276679841897232,1.0,0.0,0.0,1.0,0.0,0.0,0.4,0.9021739130434807,0.8765432098765435
0.5,0.3824214202561117,0.29395604395604397,0.11462450592885375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.8765432098765435
0.5,0.21187427240977885,0.5151098901098901,0.12648221343873517,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8888888888888848
0.0,0.3864959254947614,0.271978021978022,0.13833992094861658,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8765432098765435
0.5,0.5855646100116415,0.1895604395604396,0.14624505928853754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9021739130434807,0.8641975308641952
0.0,0.2671711292200233,0.38324175824175827,0.15810276679841895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8765432098765435
0.0,0.15657741559953442,0.6524725274725274,0.1660079051383399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8765432098765435
0.0,0.11408614668218864,0.5837912087912087,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8765432098765435
0.5,0.16065192083818403,0.6717032967032966,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8888888888888848
0.5,0.11525029103608853,0.5975274725274724,0.19367588932806323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8765432098765435
0.0,0.15948777648428414,0.6112637362637362,0.20553359683794464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8888888888888848
1.0,0.18626309662398144,0.5357142857142856,0.2134387351778656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8765432098765435
0.0,0.20663562281722936,0.5068681318681318,0.23320158102766797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8765432098765435
0.0,0.21827706635622823,0.4739010989010988,0.24110671936758893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8765432098765435
0.5,0.2712456344586729,0.41208791208791207,0.24901185770750986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434782608683,0.8765432098765435
0.5,0.3766006984866125,0.3296703296703297,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8888888888888848
0.5,0.24796274738067525,0.4313186813186814,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.8888888888888848
0.0,0.16530849825378346,0.47802197802197804,0.2845849802371541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.9012345679012332
0.0,0.34400465657741564,0.3379120879120879,0.2924901185770751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.9012345679012332
0.0,0.13969732246798605,0.6002747252747253,0.30039525691699603,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.9012345679012332
0.0,0.18335273573923172,0.5659340659340659,0.308300395256917,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.9012345679012332
0.5,0.2630966239813738,0.45054945054945056,0.3162055335968379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.9012345679012332
0.5,0.17345750873108268,0.49038461538461536,0.32806324110671936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9456521739130435,0.9135802469135816
0.0,0.2258440046565775,0.4464285714285714,0.33992094861660077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9565217391304373,0.9135802469135816
0.0,0.10593713620488943,0.7870879120879121,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9456521739130435,0.9012345679012332
0.0,0.13736903376018628,0.5947802197802198,0.3557312252964427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9456521739130435,0.9135802469135816
0.5,0.23690337601862632,0.4217032967032967,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9456521739130435,0.9012345679012332
0.0,0.2741559953434226,0.34615384615384615,0.37549407114624506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.9135802469135816
0.5,0.17753201396973228,0.5357142857142856,0.38339920948616596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.9135802469135816
0.0,0.18218859138533183,0.4972527472527473,0.3952569169960474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.9259259259259229
0.0,0.07334109429569269,0.6978021978021978,0.40316205533596833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9456521739130435,0.9382716049382713
0.5,0.2689173457508731,0.3502747252747253,0.4110671936758893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.9259259259259229
0.5,0.26542491268917345,0.49450549450549447,0.4229249011857707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.9259259259259229
0.5,0.15657741559953442,0.6112637362637362,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.9135802469135816
0.5,0.20139697322467986,0.5659340659340659,0.44664031620553357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9239130434782621,0.9012345679012332
0.5,0.3061699650756694,0.3791208791208791,0.458498023715415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9456521739130435,0.9135802469135816
0.0,0.23050058207217705,0.6469780219780219,0.4703557312252964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9456521739130435,0.9135802469135816
0.5,0.20139697322467986,0.5123626373626373,0.47826086956521735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9347826086956497,0.9135802469135816
0.5,0.19324796274738076,0.5054945054945055,0.49011857707509876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9456521739130435,0.9259259259259229
0.0,0.26018626309662407,0.467032967032967,0.5019762845849802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9456521739130435,0.9259259259259229
0.5,0.2433061699650757,0.5123626373626373,0.5098814229249011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9565217391304373,0.9259259259259229
0.0,0.32828870779976727,0.3392857142857143,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9565217391304373,0.9382716049382713
1.0,0.3032596041909197,0.3942307692307692,0.5296442687747035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9565217391304373,0.9382716049382713
1.0,0.2433061699650757,0.42307692307692313,0.5494071146245059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9565217391304373,0.9259259259259229
0.0,0.08498253783469156,0.5947802197802198,0.5691699604743082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9456521739130435,0.9259259259259229
0.0,0.23341094295692666,0.43956043956043955,0.5770750988142292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9565217391304373,0.9259259259259229
0.0,0.17462165308498256,0.489010989010989,0.5849802371541502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9565217391304373,0.9259259259259229
0.0,0.14202561117578583,0.6002747252747253,0.592885375494071,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9565217391304373,0.9259259259259229
0.5,0.1990686845168801,0.5920329670329669,0.6007905138339921,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9565217391304373,0.9259259259259229
0.5,0.14086146682188594,0.5302197802197801,0.6126482213438734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9565217391304373,0.9259259259259229
0.5,0.2980209545983702,0.3502747252747253,0.6245059288537549,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9565217391304373,0.9382716049382713
1.0,0.05995343422584409,0.89010989010989,0.6363636363636364,1.0,0.0,0.0,1.0,0.0,0.0,0.4,0.9456521739130435,0.9259259259259229
